지하철역,주소,x좌표,y좌표
선정릉역,서울 강남구 삼성동 111-114,37.5121455367751,127.043229855167
성균관대역,경기 수원시 장안구 율전동 495-2,37.2997648058184,126.974703879219
성수역,서울 성동구 성수동2가 300-1,37.5446825313814,127.056982849675
성신여대입구역,서울 성북구 동선동4가 1,37.5930994534562,127.016781077977
성신여대입구역,서울 성북구 동선동4가 1,37.5930994534562,127.016781077977
성환역,충남 천안시 서북구 성환읍 성환리 449-128,36.9164601241461,127.126779482281
세류역,경기 수원시 권선구 장지동 25-4,37.2444663079874,127.013807468817
세마역,경기 오산시 세교동 244-5,37.1869283493775,127.04307971321
세종대왕릉역,경기 여주시 능서면 신지리 275,37.2940312141868,127.570850877543
소래포구역,인천 남동구 논현동 731-7,37.3996412665006,126.735270491237
소사역,경기 부천시 소사본동 395,37.4827635064789,126.795245597947
소요산역,경기 동두천시 상봉암동 126-3,37.948008933381,127.061251884744
솔밭공원역,서울 강북구 우이동 57-18,37.6561494728942,127.01299849575
솔샘역,서울 강북구 미아동 1353-29,37.6202271595479,127.013377362071
송내역,경기 부천시 송내동 632-4,37.4879909862476,126.7477808556
송도역,인천 연수구 옥련동 산 51-3,37.4291791142175,126.656070235263
송정역,서울 강서구 공항동 29-5,37.5614792805297,126.810505903064
송탄역,경기 평택시 신장동 257-5,37.0747771957925,127.054214120849
송파역,서울 송파구 가락동 459-4,37.4997605091973,127.112230554691
송파나루역,서울 송파구 방이동 2,37.5109644736819,127.112736059519
수내역,경기 성남시 분당구 수내동 14,37.3784609230409,127.114294479728
수락산역,서울 노원구 상계동 1132-9,37.6774548530417,127.055349178185
수리산역,경기 군포시 산본동 1231-1,37.3500792481992,126.925480184695
수색역,서울 은평구 수색동 81,37.5805696334116,126.895838644026
수서역,서울 강남구 수서동 201-5,37.4837274023149,127.105335605615
수원역,경기 수원시 팔달구 매산로1가 18,37.2661618976132,126.999892446997
수원시청역,경기 수원시 권선구 권선동 1122,37.2609055800354,127.031319421846
수유역,서울 강북구 수유동 140,37.6398219485414,127.027222545302
수진역,경기 성남시 수정구 수진동 2205-1,37.4377508734894,127.140639952802
숙대입구역,서울 용산구 갈월동 16-7,37.5455659244785,126.971940107137
숙대입구역,서울 용산구 갈월동 16-7,37.5455659244785,126.971940107137
숭실대입구역,서울 동작구 상도동 514,37.4958255906939,126.954053114921
숭실대입구역,서울 동작구 상도동 514,37.4958255906939,126.954053114921
숭의역,인천 미추홀구 용현동 686-55,37.4604231369553,126.638811818662
시청역,서울 중구 정동 5-5,37.5656084379833,126.976944701063
신갈역,경기 용인시 기흥구 신갈동 167,37.2861169540277,127.11133984775
신금호역,서울 성동구 금호동2가 223-1,37.5549485904848,127.019938409871
신길역,서울 영등포구 신길동 41-1,37.5163183823639,126.917019739132
신길온천역,경기 안산시 단원구 신길동 216-2,37.3382993578048,126.765667509804
신내역,서울 중랑구 신내동 19,37.6120569183078,127.109057500177
신논현역,서울 강남구 역삼동 800,37.5064573770425,127.031325016674
신답역,서울 성동구 용답동 129-2,37.5706955438936,127.045438063504
신당역,서울 중구 신당동 99,37.5653254285684,127.016667203663
신대방역,서울 동작구 신대방동 643-1,37.4875502276404,126.91296044203
신대방삼거리역,서울 동작구 대방동 406-10,37.4996533957204,126.92770655471
신도림역,서울 구로구 신도림동 460-26,37.5087389965473,126.891109048536
신둔도예촌역,경기 이천시 신둔면 남정리 362-2,37.3151845065191,127.40563678435
신림역,서울 관악구 신림동 1467-10,37.4841196518392,126.928712092948
신목동역,서울 양천구 목동 136-2,37.5446141019074,126.882839886452
신반포역,서울 서초구 반포동 128-1,37.5037301809483,126.996852672356
신방화역,서울 강서구 방화동 217-156,37.5674589792073,126.816015513767
신사역,서울 강남구 신사동 667,37.5196722763952,127.018751560774
신설동역,서울 동대문구 신설동 76-5,37.5764587007057,127.025960657786
신용산역,서울 용산구 한강로2가 181,37.5296155628471,126.968215931799
신원역,경기 양평군 양서면 신원리 480-29,37.526039978744,127.372334192121
신이문역,서울 동대문구 이문동 7,37.6051926960718,127.069122234388
신정역,서울 양천구 신정동 1090,37.5247297747086,126.854286772379
신정역,서울 양천구 신정동 1090,37.5247297747086,126.854286772379
신정네거리역,서울 양천구 신정동 1231,37.5183306756475,126.853629223262
신중동역,경기 부천시 중동 1140-6,37.5028452695774,126.775585863186
신창역,충남 아산시 신창면 행목리 346-49,36.7693600065347,126.94993638048
신창역,충남 아산시 신창면 행목리 346-49,36.7693600065347,126.94993638048
신천역,서울 송파구 잠실동 33,37.5115492555086,127.089194396018
신촌역,서울 마포구 노고산동 31-11,37.5546737368641,126.937561435278
신포역,인천 중구 사동 26-19,37.4684260674233,126.625642199275
신풍역,서울 영등포구 신길동 3599,37.500309862029,126.909401051821
신흥역,경기 성남시 수정구 신흥동 2467,37.4445404691554,127.14844826642
쌍문역,서울 도봉구 창동 703-4,37.6490575706429,127.035086481532
쌍용역,충남 천안시 서북구 쌍용동 426-3,36.793655090373,127.121594290099
쌍용동역,충남 천안시 동남구 봉명동 20-2,36.8015781729572,127.136340154196
아산역,충남 아산시 배방읍 장재리 305,36.7946845598222,127.104589957789
아신역,경기 양평군 옥천면 아신리 산 112-2,37.5136938387664,127.443105656936
아차산역,서울 광진구 능동 256-16,37.5542524123927,127.086348414384
아차산역,서울 광진구 능동 256-16,37.5542524123927,127.086348414384
아현역,서울 마포구 아현동 354-23,37.5547628142081,126.95658709769
안국역,서울 종로구 안국동 73-1,37.5762179204048,126.984657242148
안산역,경기 안산시 단원구 원곡동 377-1,37.3270305919285,126.789570041493
안암역,서울 성북구 안암동5가 146-1,37.5860922265054,127.029371803828
안암역,서울 성북구 안암동5가 146-1,37.5860922265054,127.029371803828
안양역,경기 안양시 만안구 안양동 88-1,37.406224096723,126.919210526904
암사역,서울 강동구 암사동 501,37.5511672958111,127.128208775415
압구정역,서울 강남구 신사동 668,37.523542792309,127.028308776112
압구정로데오역,서울 강남구 압구정동 495,37.529440360849,127.041260327992
애오개역,서울 마포구 아현동 612,37.5533624029594,126.95661326016
야당역,경기 파주시 야당동 1088,37.7129737891699,126.761207849823
야목역,경기 화성시 매송면 야목리 763-1,37.2604416991353,126.885612863146
야탑역,경기 성남시 분당구 야탑동 488-1,37.410909988688,127.128731579543
약수역,서울 중구 신당동 369-44,37.5544485373352,127.010990910392
양수역,경기 양평군 양서면 용담리 255-2,37.5455208862652,127.329031764188
양원역,경북 봉화군 소천면 분천리 113-2,36.9636925567535,129.091276226893
양재역,서울 서초구 서초동 1366-9,37.4847788607946,127.03338417886
양재역,서울 서초구 서초동 1366-9,37.4847788607946,127.03338417886
양정역,경기 남양주시 이패동 398-32,37.6040233194228,127.194698405391
양주역,경기 양주시 남방동 94-1,37.774155537224,127.044851178499
양천구청역,서울 양천구 신정동 276-7,37.5125616165928,126.865742193066
양천향교역,서울 강서구 가양동 159-3,37.5686893763579,126.840744761831
양평역,서울 영등포구 양평동2가 33-79,37.525649288165,126.885763033327
어린이대공원역,서울 광진구 화양동 164-1,37.547134285393,127.073962678957
어린이대공원역,서울 광진구 화양동 164-1,37.547134285393,127.073962678957
어천역,경기 화성시 매송면 어천리 411,37.2500081485966,126.908736877358
언주역,서울 강남구 논현동 279-165,37.5075032615458,127.034253976201
여의나루역,서울 영등포구 여의도동 84-4,37.528172558938,126.932510800097
여의도역,서울 영등포구 여의도동 2-6,37.5228127393231,126.92303459092
여주역,경기 여주시 교동 403-1,37.2829022270098,127.62855342644
역곡역,경기 부천시 역곡동 382,37.4865348218713,126.8153475936
역삼역,서울 강남구 역삼동 804,37.5012493916368,127.038331573474
역촌역,서울 은평구 녹번동 153-31,37.6056701445833,126.92345473284
연수역,인천 연수구 연수동 589,37.418923365413,126.677270003119
연신내역,서울 은평구 갈현동 397,37.6189326042759,126.920853043578
염창역,서울 강서구 염창동 284-84,37.5470660710582,126.875181298786
영등포역,영등포동 618-496,37.5159748715236,126.907035121749
영등포구청역,서울 영등포구 당산동3가 270-1,37.5248125703074,126.896873381779
영등포시장역,서울 영등포구 영등포동5가 62-1,37.522183016497,126.905289623098
영종역,인천 중구 운북동 465-37,37.511934087132,126.523737911036
영통역,경기 수원시 영통구 영통동 1055,37.2575789432719,127.077131433482
오금역,서울 송파구 오금동 44-2,37.5034129970335,127.1261679323
오류동역,서울 구로구 오류동 66,37.4951939156691,126.844904068063
오리역,경기 성남시 분당구 구미동 197-1,37.33933677592,127.108961430041
오목교역,서울 양천구 목동 406-30,37.5246786692461,126.874009847123
오목교역,서울 양천구 목동 406-30,37.5246786692461,126.874009847123
오목천역,경기 수원시 권선구 오목천동 472-3,37.2431775351782,126.963619808387
오빈역,경기 양평군 양평읍 오빈리 238-41,37.5058495677866,127.473819772652
오산역,경기 오산시 오산동 603-116,37.1467202778935,127.066846984736
오산대역,경기 오산시 수청동 435-1,37.1680546191593,127.063432245056
오이도역,경기 시흥시 정왕동 878,37.361553321362,126.738451796665
옥수역,서울 성동구 옥수동 168-1,37.5399200863565,127.017224015058
온수역,서울 구로구 온수동 119,37.4913717644717,126.821429490681
온수역,서울 구로구 온수동 119,37.4913717644717,126.821429490681
온양온천역,충남 아산시 온천동 56-9,36.7808174067789,127.002006015411
올림픽공원역,서울 송파구 방이동 89-28,37.5165507138708,127.13113405652
올림픽공원역,서울 송파구 방이동 89-28,37.5165507138708,127.13113405652
왕십리역,서울 성동구 행당동 192,37.5612217415191,127.036655378283
왕십리역,서울 성동구 행당동 192,37.5612217415191,127.036655378283
외대앞역,서울 동대문구 이문동 360-5,37.5996571844333,127.066148066316
용답역,서울 성동구 용답동 127,37.565436491924,127.054455083602
용두역,서울 동대문구 용두동 47-1,37.5739418124856,127.038653729089
용두역,서울 동대문구 용두동 47-1,37.5739418124856,127.038653729089
용마산역,서울 중랑구 면목동 1316-5,37.574033079196,127.08705815476
용마산역,서울 중랑구 면목동 1316-5,37.574033079196,127.08705815476
용문역,경기 양평군 용문면 다문리 736-13,37.4828379413356,127.59397456763
용산역,서울 용산구 한강로3가 40-999,37.5297680649234,126.964300393659
우장산역,서울 강서구 화곡동 1089-3,37.549225181504,126.836413985102
운길산역,경기 남양주시 조안면 진중리 200-4,37.5550422123372,127.309377682698
운서역,인천 중구 운서동 1427-27,37.4927983434427,126.493688287559
운정역,경기 파주시 야당동 299-4,37.7254089258053,126.76739700733
원당역,경기 고양시 덕양구 성사동 410-7,37.6534403227834,126.843119459034
원덕역,경기 양평군 양평읍 원덕리 139-4,37.4684287592329,127.549038709571
원인재역,인천 연수구 연수동 647,37.412810519567,126.688387572505
원흥역,경기 고양시 덕양구 원흥동 569-15,37.6509206996283,126.873307347639
월계역,서울 노원구 월계동 263-7,37.6350549608173,127.058954676103
월곡역,서울 성북구 하월곡동 35-1,37.6017497429983,127.041415624579
월곡역,서울 성북구 하월곡동 35-1,37.6017497429983,127.041415624579
월곶역,경기 시흥시 월곶동 992-8,37.3914468906661,126.742468193359
월드컵경기장역,서울 마포구 성산동 420,37.569942569034,126.899033325814
월드컵경기장역,서울 마포구 성산동 420,37.569942569034,126.899033325814
월롱역,경기 파주시 월롱면 위전리 168-3,37.7962628848701,126.792151565414
을지로3가역,서울 중구 을지로3가 347-3,37.5662107085093,126.990228451524
을지로4가역,서울 중구 을지로4가 267-1,37.5665283029681,126.996543286889
을지로입구역,서울 중구 을지로1가 100-1,37.5660595575016,126.982084266762
응봉역,서울 성동구 응봉동 246,37.5504482266748,127.034927944532
응암역,서울 은평구 신사동 22-15,37.598807448195,126.914481913318
의왕역,경기 의왕시 삼동 191,37.3204950275085,126.948615408797
의정부역,경기 의정부시 의정부동 168-54,37.7375364415407,127.046294056684
이대역,서울 마포구 염리동 8-85,37.5568526932828,126.947730357154
이매역,경기 성남시 분당구 이매동 129-1,37.3939963062915,127.128231391594
이수역,서울 동작구 사당동 736-1,37.4880715589179,126.982278960848
이천역,경기 이천시 율현동 435,37.2645491685093,127.442233466658
이촌역,서울 용산구 용산동5가 17-69,37.521998920847,126.974441709686
이촌역,서울 용산구 용산동5가 17-69,37.521998920847,126.974441709686
이태원역,서울 용산구 이태원동 119-23,37.5345511721489,126.994728611603
인덕원역,경기 안양시 동안구 관양동 1563,37.4026058278996,126.975672058342
인천역,인천 중구 북성동1가 3-1,37.4787506991708,126.617460775108
인천공항1터미널역,인천 중구 운서동 2851,37.4468147710347,126.454045630823
인천공항2터미널역,인천 중구 운서동 2840,37.4800449691911,126.440339175177
인천국제공항역,인천 중구 운서동 2851,37.4468147710347,126.454045630823
인천논현역,인천 남동구 논현동 731-4,37.4011244441924,126.722695896018
인하대역,인천 미추홀구 용현동 672-1,37.4476985658327,126.649802791708
일산역,경기 고양시 일산서구 일산동 655-691,37.6823290917417,126.769191263486
일원역,서울 강남구 일원동 717,37.4840018638246,127.084451669321
임진강역,경기 파주시 문산읍 마정리 1253-3,37.8884055411171,126.746798353601
잠실역,서울 송파구 신천동 8,37.514062738295,127.102052316075
잠실역,서울 송파구 신천동 8,37.514062738295,127.102052316075
잠실나루역,서울 송파구 신천동 15,37.5189317346279,127.104756814328
잠실새내역,서울 송파구 잠실동 33,37.5115492555086,127.089194396018
잠원역,서울 서초구 잠원동 100-1,37.5130628777554,127.011745498864
장승배기역,서울 동작구 상도동 26-20,37.5043191168216,126.938093666452
장암역,경기 의정부시 장암동 160-8,37.7001518611167,127.053100797634
장지역,서울 송파구 장지동 201-5,37.4776281970976,127.126553391079
장한평역,서울 동대문구 장안동 472-3,37.5621614173248,127.060643724017
정릉역,서울 성북구 정릉동 966-330,37.6026413699369,127.013505689707
정발산역,경기 고양시 일산동구 마두동 1123,37.6589801992463,126.773725939404
정부과천청사역,경기 과천시 별양동 1,37.4274893017382,126.991421958483
정왕역,경기 시흥시 정왕동 2325-12,37.3517323699783,126.743119607251
정자역,경기 성남시 분당구 정자동 95-1,37.3662189297411,127.108101811759
제기동역,서울 동대문구 제기동 65,37.5782714117807,127.038773703339
제물포역,인천 미추홀구 숭의동 450-39,37.4666924746964,126.656409957661
종각역,서울 종로구 종로1가 54,37.5702325959004,126.981415752051
종로3가역,서울 종로구 종로3가 10-5,37.570516997425,126.991117384357
종로5가역,서울 종로구 종로5가 82-1,37.5710311532308,127.001942459411
종합운동장역,서울 송파구 잠실동 122,37.5111083470758,127.074289621553
주안역,인천 미추홀구 주안동 125,37.4649870302803,126.680555095764
주엽역,경기 고양시 일산서구 주엽동 166-7,37.6705686564857,126.760746562701
죽전역,경기 용인시 수지구 죽전동 1286,37.3254254496978,127.107421554669
중계역,서울 노원구 중계동 503-3,37.6426991530745,127.065182099347
중곡역,서울 광진구 중곡동 273-2,37.5655258842084,127.084072412789
중동역,경기 부천시 송내동 632,37.4862426744361,126.767273430756
중랑역,서울 중랑구 중화동 73-7,37.5948120749834,127.075787938826
중앙역,경기 안산시 단원구 고잔동 167-378,37.3159711886033,126.838966907872
중앙보훈병원역,서울 강동구 둔촌동 8-1,37.5283547394104,127.148345853457
중화역,서울 중랑구 중화동 50-3,37.6018017362285,127.079420293401
증미역,서울 강서구 등촌동 666-40,37.5575459111161,126.861581966444
증산역,서울 은평구 증산동 199-8,37.5836512077424,126.90937668235
증산역,서울 은평구 증산동 199-8,37.5836512077424,126.90937668235
지제역,경기 평택시 지제동 559-4,37.0185779864743,127.071194951661
지축역,경기 고양시 덕양구 지축동 818-64,37.648701934878,126.911780084801
지평역,경기 양평군 지평면 지평리 1120-10,37.4760092113554,127.630200412607
지행역,경기 동두천시 지행동 424-1,37.8913881899045,127.055586031812
직산역,충남 천안시 서북구 직산읍 모시리 58-11,36.8705013353703,127.144095792545
진위역,경기 평택시 진위면 하북리 139-3,37.1075136040581,127.062013117631
창동역,서울 도봉구 창동 135-1,37.6533788613099,127.047681741082
창신역,서울 종로구 창신동 20-8,37.5794496262255,127.015189795434
천마산역,경기 남양주시 화도읍 묵현리 320-11,37.6592158335739,127.285452398086
천안역,충남 천안시 동남구 대흥동 57-1,36.8094627728829,127.146813898581
천왕역,서울 구로구 천왕동 14-25,37.4871010261329,126.838414183938
천호역,서울 강동구 천호동 455,37.5385036573161,127.125111736335
천호역,서울 강동구 천호동 455,37.5385036573161,127.125111736335
철산역,경기 광명시 철산동 526,37.4767100023479,126.869982812484
청구역,서울 중구 신당동 295-2,37.560348595358,127.013871322197
청담역,서울 강남구 청담동 77-76,37.5187222361325,127.049208534359
청라국제도시역,인천 서구 청라동 3-50,37.5551715746212,126.618408167942
청량리역,서울 동대문구 전농동 591-53,37.5809773543627,127.046992372032
청량리역,서울 동대문구 전농동 591-53,37.5809773543627,127.046992372032
청량리역,서울 동대문구 전농동 591-53,37.5809773543627,127.046992372032
청명역,경기 수원시 영통구 영통동 1055,37.2575789432719,127.077131433482
청평역,경기 가평군 청평면 청평리 174,37.7356774972476,127.427839362759
초월역,경기 광주시 초월읍 쌍동리 213-15,37.3738557520279,127.299022778429
초지역,경기 안산시 단원구 초지동 25-1,37.320970028885,126.805609161189
총신대입구역,서울 동작구 사당동 736-1,37.4880715589179,126.982278960848
총신대입구역,서울 동작구 사당동 736-1,37.4880715589179,126.982278960848
춘의역,경기 부천시 춘의동 145,37.5036440878389,126.786866385135
춘천역,강원 춘천시 근화동 190,37.8850412709022,127.716942203456
충무로역,서울 중구 필동2가 16-2,37.5612098161095,126.994329578058
충정로역,서울 서대문구 충정로3가 319-1,37.5595497452985,126.963876139766
충정로역,서울 서대문구 충정로3가 319-1,37.5595497452985,126.963876139766
탄현역,경기 고양시 일산서구 덕이동 238-12,37.6942400022744,126.761056594398
태릉입구역,서울 노원구 공릉동 616-4,37.6191432644048,127.075135955887
태평역,경기 성남시 수정구 수진동 4808,37.4378284503066,127.128118342074
퇴계원역,경기 남양주시 퇴계원읍 퇴계원리 218-142,37.6479537886578,127.143729509097
파주역,경기 파주시 파주읍 봉암리 487-4,37.814950725901,126.792710179531
판교역,경기 성남시 분당구 백현동 19-2,37.3947948422615,127.110989722725
팔당역,경기 남양주시 와부읍 팔당리 361,37.5468289479344,127.243825236229
평내호평역,경기 남양주시 평내동 660,37.6532332279625,127.243895316561
평촌역,경기 안양시 동안구 관양동 1608-1,37.3942598548007,126.963751095349
평택역,경기 평택시 평택동 185-579,36.9908969360148,127.085912751826
평택지제역,경기 평택시 지제동 559-4,37.0185779864743,127.071194951661
풍산역,경기 고양시 일산동구 풍동 1042,37.6718136603905,126.786537312253
하계역,서울 노원구 하계동 273-5,37.6352528712106,127.068527631771
하남검단산역,경기 하남시 창우동 526,37.5395479564176,127.224436626271
하남시청역,경기 하남시 덕풍동 405-1,37.5418518769931,127.206215667234
하남풍산역,경기 하남시 덕풍동 727-3,37.5532868484815,127.20478693957
학동역,서울 강남구 논현동 279-67,37.5143011318846,127.03177451842
학여울역,서울 강남구 대치동 514-3,37.4967336913341,127.071840101329
한강진역,서울 용산구 한남동 726-494,37.5408072813726,127.00184085731
한남역,서울 용산구 한남동 399-7,37.5297434878494,127.009958891666
한대앞역,경기 안산시 상록구 이동 211-5,37.3098022125073,126.853783336619
한성대입구역,서울 성북구 삼선동1가 14,37.588074768504,127.005810138183
한성대입구역,서울 성북구 삼선동1가 14,37.588074768504,127.005810138183
한성백제역,서울 송파구 방이동 88-17,37.5157705224245,127.118079071988
한양대역,서울 성동구 행당동 산 17,37.55557788354,127.043584493543
한티역,서울 강남구 대치동 1011-28,37.4992234916098,127.051561433136
합정역,서울 마포구 서교동 393,37.5501152068908,126.914638180431
행당역,서울 성동구 행당동 317-241,37.5572784369263,127.029232035475
행신역,경기 고양시 덕양구 강매동 613-1,37.6119951443914,126.834764018192
혜화역,서울 종로구 명륜4가 96-5,37.5821325777078,127.001814703064
호구포역,인천 남동구 논현동 731-1,37.401887772487,126.708237117392
홍대입구역,서울 마포구 동교동 165,37.5568904093718,126.923674307594
홍제역,서울 서대문구 홍제동 161-1,37.5873166457317,126.94584271759
화계역,서울 강북구 수유동 472-678,37.6339844422557,127.017324101437
화곡역,서울 강서구 화곡동 1089-54,37.5412338197326,126.840795822727
화랑대역,서울 노원구 공릉동 285-2,37.6198958838749,127.08328701138
화랑대역,서울 노원구 공릉동 285-2,37.6198958838749,127.08328701138
화서역,경기 수원시 팔달구 화서동 464,37.2802725415362,126.991782161085
화전역,경기 고양시 덕양구 화전동 183-10,37.6035809656691,126.868176992233
화정역,경기 고양시 덕양구 화정동 1098,37.6345627965145,126.833239548875
회기역,서울 동대문구 휘경동 317-101,37.5904173519961,127.059160733695
회룡역,경기 의정부시 호원동 50-5,37.7139082459282,127.046618686464
회현역,서울 중구 남창동 64-1,37.5576877320082,126.976719543256
회현역,서울 중구 남창동 64-1,37.5576877320082,126.976719543256
효창공원앞역,서울 용산구 효창동 80,37.5396223423102,126.960983585874
흑석역,서울 동작구 흑석동 4,37.5085022297878,126.964009105551
